Transaction,Asset Url,Asset Name,Price,From Name,From Url,To Name,To Url
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10629,Wassie 10629,"$5,154.66",snwmn,https://opensea.io/snwmn,4dai,https://opensea.io/4dai
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8719,Outcast 8719,"$11,546.44",Laffy,https://opensea.io/Laffy,purrr,https://opensea.io/purrr
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10263,Wassie 10263,"$13,608.31",DFAEBCAED,https://opensea.io/DFAEBCAED,4dai,https://opensea.io/4dai
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10971,Wassie 10971,"$16,494.92",HornyOni,https://opensea.io/HornyOni,D00EA6,https://opensea.io/0xd00ea6dd0a76acfc989bac535579ed98435ee29c
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9780,Wassie 9780,"$4,123.73",vello,https://opensea.io/vello,lakers49ersgiants,https://opensea.io/lakers49ersgiants
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10630,Wassie 10630,"$4,948.48",snwmn,https://opensea.io/snwmn,MasayoshiSon,https://opensea.io/MasayoshiSon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8801,Outcast 8801,"$12,371.19",Trash_Panda_,https://opensea.io/Trash_Panda_,rekt_nft,https://opensea.io/rekt_nft
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9778,Outcast 9778,"$16,494.92",vello,https://opensea.io/vello,mugu,https://opensea.io/mugu
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11999,Outcast 11999,"$9,896.95",TDN7,https://opensea.io/TDN7,c443,https://opensea.io/c443
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9777,Wassie 9777,"$4,123.73",vello,https://opensea.io/vello,loomlock-treasury-2,https://opensea.io/loomlock-treasury-2
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1200,Wassie 1200,"$5,773.22",Kirei,https://opensea.io/Kirei,NFTgronk,https://opensea.io/NFTgronk
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/12315,Wassie 12315,"$4,123.73",Altar,https://opensea.io/Altar,Theo2k2,https://opensea.io/Theo2k2
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2728,Wassie 2728,"$4,123.73",Altar,https://opensea.io/Altar,ganggreen750,https://opensea.io/ganggreen750
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9485,Outcast 9485,"$11,958.82",degenerate-gambler,https://opensea.io/degenerate-gambler,Altar,https://opensea.io/Altar
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2390,Wassie 2390,"$5,360.85",wheeliebin,https://opensea.io/wheeliebin,CPeeezy14,https://opensea.io/CPeeezy14
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10588,Wassie 10588,"$4,329.92",PirateCat,https://opensea.io/PirateCat,labrat11,https://opensea.io/labrat11
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10428,Wassie 10428,"$5,319.61",LODL,https://opensea.io/LODL,patn8,https://opensea.io/patn8
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8719,Outcast 8719,"$11,546.44",Laffy,https://opensea.io/Laffy,purrr,https://opensea.io/purrr
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1331,Wassie 1331,"$6,185.60",roboman,https://opensea.io/roboman,40B706,https://opensea.io/0x40b706d7d413d3c9939e3cffe820a886c3046899
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10904,Wassie 10904,"$6,185.60",zordon,https://opensea.io/zordon,0x17b128b6771f5d26de3...,https://opensea.io/0x17b128b6771f5d26de3348db0cd222328cc1b47
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/75,Wassie 75,"$5,039.20",WhoWards,https://opensea.io/WhoWards,Mimi_Collector,https://opensea.io/Mimi_Collector
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8367,Wassie 8367,"$6,185.60",p1xel,https://opensea.io/p1xel,0x17b128b6771f5d26de3...,https://opensea.io/0x17b128b6771f5d26de3348db0cd222328cc1b47
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8337,Wassie 8337,"$4,907.24",eXSyss,https://opensea.io/eXSyss,stimpack,https://opensea.io/stimpack
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1368,Wassie 1368,"$5,171.16",Zata,https://opensea.io/Zata,AUSTINxALAN,https://opensea.io/AUSTINxALAN
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11889,Wassie 11889,"$4,927.44",Lowkissed,https://opensea.io/Lowkissed,Sofiaaa,https://opensea.io/Sofiaaa
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8370,Wassie 8370,"$6,185.60",p1xel,https://opensea.io/p1xel,0x17b128b6771f5d26de3...,https://opensea.io/0x17b128b6771f5d26de3348db0cd222328cc1b47
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2352,Outcast 2352,"$8,164.99",peeposnipe,https://opensea.io/peeposnipe,vwin,https://opensea.io/vwin
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2606,Wassie 2606,"$5,525.80",spartangalo,https://opensea.io/spartangalo,8532B9,https://opensea.io/0x8532b9249960acfe0cd5a41d0f27e76eb4f5f581
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1821,Wassie 1821,"$10,309.33",car_part_fund,https://opensea.io/car_part_fund,Silvermohawk,https://opensea.io/Silvermohawk
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1335,Wassie 1335,"$6,185.18",roboman,https://opensea.io/roboman,B52EF2,https://opensea.io/0xb52ef2b0ff95c8f7968170e1b2506b59abe74501
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10263,Wassie 10263,"$13,608.31",DFAEBCAED,https://opensea.io/DFAEBCAED,4dai,https://opensea.io/4dai
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10971,Wassie 10971,"$16,494.92",HornyOni,https://opensea.io/HornyOni,D00EA6,https://opensea.io/0xd00ea6dd0a76acfc989bac535579ed98435ee29c
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9780,Wassie 9780,"$4,123.73",vello,https://opensea.io/vello,lakers49ersgiants,https://opensea.io/lakers49ersgiants
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10629,Wassie 10629,"$5,154.66",snwmn,https://opensea.io/snwmn,4dai,https://opensea.io/4dai
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10630,Wassie 10630,"$4,948.48",snwmn,https://opensea.io/snwmn,MasayoshiSon,https://opensea.io/MasayoshiSon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8801,Outcast 8801,"$12,371.19",Trash_Panda_,https://opensea.io/Trash_Panda_,rekt_nft,https://opensea.io/rekt_nft
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/65,Wassie 65,"$5,039.20",WhoWards,https://opensea.io/WhoWards,AbandonedBullishPengu,https://opensea.io/AbandonedBullishPengu
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/12233,Wassie 12233,"$16,494.92",Kapish,https://opensea.io/Kapish,whowantssmoke123,https://opensea.io/whowantssmoke123
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1189,Wassie 1189,"$4,577.34",Kirei,https://opensea.io/Kirei,wenmoon,https://opensea.io/wenmoon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/4584,Wassie 4584,"$4,494.87",Seanthebomb,https://opensea.io/Seanthebomb,wenmoon,https://opensea.io/wenmoon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8186,Wassie 8186,"$4,927.44",Lowkissed,https://opensea.io/Lowkissed,LuLoLos,https://opensea.io/LuLoLos
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11505,Wassie 11505,"$5,154.66",113102930190390120903...,https://opensea.io/11310293019039012090391029019039021,rekt_nft,https://opensea.io/rekt_nft
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/638,Wassie 638,"$5,645.39",ThatOneNFTGuy,https://opensea.io/ThatOneNFTGuy,G_678,https://opensea.io/G_678
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10727,Wassie 10727,"$4,536.10",mhomee,https://opensea.io/mhomee,wenmoon,https://opensea.io/wenmoon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/55,Wassie 55,"$5,039.20",WhoWards,https://opensea.io/WhoWards,MasayoshiSon,https://opensea.io/MasayoshiSon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9640,Wassie 9640,"$4,742.29",rubberjesus,https://opensea.io/rubberjesus,0E03B8,https://opensea.io/0x0e03b86c9527bf3d85e4e926c7fa740d70ab5f98
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2391,Wassie 2391,"$4,907.24",ibm9000,https://opensea.io/ibm9000,mayoi1,https://opensea.io/mayoi1
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3443,Outcast 3443,"$10,309.33",DOPEMANN,https://opensea.io/DOPEMANN,AnthonyNFTs,https://opensea.io/AnthonyNFTs
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8367,Wassie 8367,"$6,185.60",p1xel,https://opensea.io/p1xel,0x17b128b6771f5d26de3...,https://opensea.io/0x17b128b6771f5d26de3348db0cd222328cc1b47
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8337,Wassie 8337,"$4,907.24",eXSyss,https://opensea.io/eXSyss,stimpack,https://opensea.io/stimpack
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1368,Wassie 1368,"$5,171.16",Zata,https://opensea.io/Zata,AUSTINxALAN,https://opensea.io/AUSTINxALAN
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11889,Wassie 11889,"$4,927.44",Lowkissed,https://opensea.io/Lowkissed,Sofiaaa,https://opensea.io/Sofiaaa
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/75,Wassie 75,"$5,039.20",WhoWards,https://opensea.io/WhoWards,Mimi_Collector,https://opensea.io/Mimi_Collector
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8370,Wassie 8370,"$6,185.60",p1xel,https://opensea.io/p1xel,0x17b128b6771f5d26de3...,https://opensea.io/0x17b128b6771f5d26de3348db0cd222328cc1b47
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2352,Outcast 2352,"$8,164.99",peeposnipe,https://opensea.io/peeposnipe,vwin,https://opensea.io/vwin
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/4584,Wassie 4584,"$4,462.85",Seanthebomb,https://opensea.io/Seanthebomb,wenmoon,https://opensea.io/wenmoon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1343,Wassie 1343,"$4,667.57",Tripwards,https://opensea.io/Tripwards,adshao123,https://opensea.io/adshao123
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11776,Wassie 11776,"$4,421.50",jpegboi,https://opensea.io/jpegboi,UpOnlyy,https://opensea.io/UpOnlyy
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10870,Wassie 10870,"$4,094.36",sethr,https://opensea.io/sethr,wenmoon,https://opensea.io/wenmoon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2730,Wassie 2730,"$4,053.42",E40A35,https://opensea.io/0xe40a35702d7ba6d1047067399e586f1c9a6ea417,Anonymous77,https://opensea.io/Anonymous77
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1464,loomlocknft (Wassies),"$5,095.02",jibjob,https://opensea.io/jibjob,835A3B,https://opensea.io/0x835a3b6ba288dfb93cfa80d30d7fc0cf81649248
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10785,Wassie 10785,"$4,073.89",missed,https://opensea.io/missed,4rt-,https://opensea.io/4rt-
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2075,Wassie 2075,"$4,667.57",2CB896,https://opensea.io/0x2cb896e583a792baaf0a227c06a187591ef7d698,AD2C87,https://opensea.io/0xad2c87d531368760977065f64d5b3c32cec765fb
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11759,Wassie 11759,"$4,094.36",theonewhiz,https://opensea.io/theonewhiz,wenmoon,https://opensea.io/wenmoon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10857,Wassie 10857,"$4,094.36",sethr,https://opensea.io/sethr,wenmoon,https://opensea.io/wenmoon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10616,Wassie 10616,"$4,094.36",snwmn,https://opensea.io/snwmn,0x37dd73,https://opensea.io/0x37dd73
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2212,Wassie 2212,"$4,503.80",TDN7,https://opensea.io/TDN7,0E03B8,https://opensea.io/0x0e03b86c9527bf3d85e4e926c7fa740d70ab5f98
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10620,Wassie 10620,"$4,094.36",snwmn,https://opensea.io/snwmn,Totinos,https://opensea.io/Totinos
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8186,Wassie 8186,"$4,892.35",Lowkissed,https://opensea.io/Lowkissed,LuLoLos,https://opensea.io/LuLoLos
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11505,Wassie 11505,"$5,117.95",113102930190390120903...,https://opensea.io/11310293019039012090391029019039021,rekt_nft,https://opensea.io/rekt_nft
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/638,Wassie 638,"$5,605.18",ThatOneNFTGuy,https://opensea.io/ThatOneNFTGuy,G_678,https://opensea.io/G_678
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1189,Wassie 1189,"$4,544.74",Kirei,https://opensea.io/Kirei,wenmoon,https://opensea.io/wenmoon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10727,Wassie 10727,"$4,503.80",mhomee,https://opensea.io/mhomee,wenmoon,https://opensea.io/wenmoon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/55,Wassie 55,"$5,003.31",WhoWards,https://opensea.io/WhoWards,MasayoshiSon,https://opensea.io/MasayoshiSon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2734,Wassie 2734,"$4,082.49",E40A35,https://opensea.io/0xe40a35702d7ba6d1047067399e586f1c9a6ea417,Dr_Rajster,https://opensea.io/Dr_Rajster
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2725,Wassie 2725,"$4,082.49",E40A35,https://opensea.io/0xe40a35702d7ba6d1047067399e586f1c9a6ea417,0x25d49c53c6480cd,https://opensea.io/0x25d49c53c6480cd
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/4562,Couch 4562,"$35,051.71",AE7BCA,https://opensea.io/0xae7bca301c0c02a1733929fad2d55f0466169a2e,JustSendit,https://opensea.io/JustSendit
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2728,Wassie 2728,"$4,082.49",E40A35,https://opensea.io/0xe40a35702d7ba6d1047067399e586f1c9a6ea417,Altar,https://opensea.io/Altar
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/12315,Wassie 12315,"$4,119.61",twicecollector,https://opensea.io/twicecollector,Altar,https://opensea.io/Altar
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3997,Wassie 3997,"$5,154.66",LUNEAEL,https://opensea.io/LUNEAEL,Ray_X,https://opensea.io/Ray_X
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9864,Wassie 9864,"$4,453.63",Kirei,https://opensea.io/Kirei,0xCriz,https://opensea.io/0xCriz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2727,Wassie 2727,"$4,082.49",E40A35,https://opensea.io/0xe40a35702d7ba6d1047067399e586f1c9a6ea417,EB65,https://opensea.io/EB65
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/4253,Wassie 4253,"$4,907.24",DinoSpumoni,https://opensea.io/DinoSpumoni,A7008B,https://opensea.io/0xa7008b8d49013b7aba224abfe37fc4b39cbfb706
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10869,Wassie 10869,"$4,123.73",sethr,https://opensea.io/sethr,RockyPocky123,https://opensea.io/RockyPocky123
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10786,Wassie 10786,"$4,103.11",missed,https://opensea.io/missed,Mythic_JPG_Collector,https://opensea.io/Mythic_JPG_Collector
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2729,Wassie 2729,"$4,082.49",E40A35,https://opensea.io/0xe40a35702d7ba6d1047067399e586f1c9a6ea417,3060,https://opensea.io/3060
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2730,Wassie 2730,"$4,082.49",E40A35,https://opensea.io/0xe40a35702d7ba6d1047067399e586f1c9a6ea417,Anonymous77,https://opensea.io/Anonymous77
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1464,loomlocknft (Wassies),"$5,131.57",jibjob,https://opensea.io/jibjob,835A3B,https://opensea.io/0x835a3b6ba288dfb93cfa80d30d7fc0cf81649248
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10785,Wassie 10785,"$4,103.11",missed,https://opensea.io/missed,4rt-,https://opensea.io/4rt-
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2075,Wassie 2075,"$4,701.05",2CB896,https://opensea.io/0x2cb896e583a792baaf0a227c06a187591ef7d698,AD2C87,https://opensea.io/0xad2c87d531368760977065f64d5b3c32cec765fb
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10870,Wassie 10870,"$4,123.73",sethr,https://opensea.io/sethr,wenmoon,https://opensea.io/wenmoon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11759,Wassie 11759,"$4,123.73",theonewhiz,https://opensea.io/theonewhiz,wenmoon,https://opensea.io/wenmoon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10857,Wassie 10857,"$4,123.73",sethr,https://opensea.io/sethr,wenmoon,https://opensea.io/wenmoon
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2728,Wassie 2728,"$4,082.49",E40A35,https://opensea.io/0xe40a35702d7ba6d1047067399e586f1c9a6ea417,Altar,https://opensea.io/Altar
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10877,Wassie 10877,"$4,123.73",sethr,https://opensea.io/sethr,bobdrew,https://opensea.io/bobdrew
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/886,Wassie 886,"$5,153.84",uwuboi,https://opensea.io/uwuboi,gmgn_eth,https://opensea.io/gmgn_eth
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9855,Wassie 9855,"$6,185.60",Kirei,https://opensea.io/Kirei,twicecollector,https://opensea.io/twicecollector
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8240,Wassie 8240,"$4,247.44",Bkop28,https://opensea.io/Bkop28,metaeth,https://opensea.io/metaeth
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3698,Wassie 3698,"$4,943.94",Lowkissed,https://opensea.io/Lowkissed,gmgn_eth,https://opensea.io/gmgn_eth
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8453,Wassie 8453,"$4,123.73",MetalTray,https://opensea.io/MetalTray,rekt_nft,https://opensea.io/rekt_nft
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1199,Wassie 1199,"$4,453.63",Kirei,https://opensea.io/Kirei,metaeth,https://opensea.io/metaeth
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1414,Wassie 1414,"$6,597.97",Beef_Supreme_,https://opensea.io/Beef_Supreme_,0xCriz,https://opensea.io/0xCriz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/4583,Wassie 4583,"$5,319.61",Seanthebomb,https://opensea.io/Seanthebomb,gmgn_eth,https://opensea.io/gmgn_eth
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10859,Wassie 10859,"$4,123.73",sethr,https://opensea.io/sethr,E6F930,https://opensea.io/0xe6f93027bc4c6fe8485d7da046b8314dbe29f83e
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9862,Wassie 9862,"$4,577.34",Kirei,https://opensea.io/Kirei,0xCriz,https://opensea.io/0xCriz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1205,Outcast 1205,"$12,371.19",Kirei,https://opensea.io/Kirei,twicecollector,https://opensea.io/twicecollector
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/12315,Wassie 12315,"$4,119.61",twicecollector,https://opensea.io/twicecollector,Altar,https://opensea.io/Altar
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3997,Wassie 3997,"$5,154.66",LUNEAEL,https://opensea.io/LUNEAEL,Ray_X,https://opensea.io/Ray_X
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9864,Wassie 9864,"$4,453.63",Kirei,https://opensea.io/Kirei,0xCriz,https://opensea.io/0xCriz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/4562,Couch 4562,"$35,051.71",AE7BCA,https://opensea.io/0xae7bca301c0c02a1733929fad2d55f0466169a2e,JustSendit,https://opensea.io/JustSendit
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2727,Wassie 2727,"$4,082.49",E40A35,https://opensea.io/0xe40a35702d7ba6d1047067399e586f1c9a6ea417,EB65,https://opensea.io/EB65
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/4253,Wassie 4253,"$4,907.24",DinoSpumoni,https://opensea.io/DinoSpumoni,A7008B,https://opensea.io/0xa7008b8d49013b7aba224abfe37fc4b39cbfb706
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10875,Wassie 10875,"$4,123.73",sethr,https://opensea.io/sethr,CryptoApe101,https://opensea.io/CryptoApe101
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1198,Wassie 1198,"$4,577.34",Kirei,https://opensea.io/Kirei,McGorgeous,https://opensea.io/McGorgeous
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/884,Wassie 884,"$4,536.10",uwuboi,https://opensea.io/uwuboi,NFTFRANKIE,https://opensea.io/NFTFRANKIE
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10881,Wassie 10881,"$4,123.73",sethr,https://opensea.io/sethr,nftsandmore,https://opensea.io/nftsandmore
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10879,Wassie 10879,"$4,123.73",sethr,https://opensea.io/sethr,SonyBlack,https://opensea.io/SonyBlack
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1204,Wassie 1204,"$4,453.63",Kirei,https://opensea.io/Kirei,money_bag_key,https://opensea.io/money_bag_key
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9852,Wassie 9852,"$4,577.34",Kirei,https://opensea.io/Kirei,ohmlolz,https://opensea.io/ohmlolz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/4230,Wassie 4230,"$4,123.73",GAN_MF,https://opensea.io/GAN_MF,SonyBlack,https://opensea.io/SonyBlack
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9850,Wassie 9850,"$4,577.34",Kirei,https://opensea.io/Kirei,28DF0A,https://opensea.io/0x28df0ae2b5a547cb9fafe53fef37aa4690d29c08
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10874,Wassie 10874,"$4,123.73",sethr,https://opensea.io/sethr,SonyBlack,https://opensea.io/SonyBlack
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8751,Wassie 8751,"$4,123.73",IpaperhandedToadz,https://opensea.io/IpaperhandedToadz,KnightLabNFT,https://opensea.io/KnightLabNFT
